NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
3489,서울특별시 송파구 문정동,115-11,0115,0011,센트럴인,전세,28.7900,202608,19,"31,500",0,4,2019,송이로 242,202608~202808,갱신,사용,"30,000",0,연립다세대
3490,서울특별시 중랑구 중화동,275-21,0275,0021,드림하우스(275-21),월세,58.8600,202608,19,"3,915",40,4,2026,동일로144가길 32-14,202609~202811,신규,-,,,연립다세대
3491,서울특별시 마포구 중동,132,0132,0000,중동금강아트,전세,28.7000,202608,19,"26,500",0,3,2020,성암로5길 26,202609~202809,신규,-,,,연립다세대
3492,서울특별시 강서구 화곡동,465-1,0465,0001,삼우,월세,48.1800,202608,19,"2,119",29,5,2025,곰달래로49길 120,202608~202812,신규,-,,,연립다세대
3493,서울특별시 강서구 화곡동,922-15,0922,0015,리치108동,월세,22.9500,202608,19,"18,000",14,8,2023,곰달래로16길 11,202609~202809,신규,-,,,연립다세대
3494,서울특별시 강서구 화곡동,166-27,0166,0027,헤쎄드,월세,29.8400,202608,19,"2,000",95,2,2022,강서로18아길 26-18,202608~202808,신규,-,,,연립다세대
3495,서울특별시 강서구 화곡동,362-65,0362,0065,이엘하우스,전세,29.8100,202608,19,"18,000",0,2,2022,가로공원로78길 87,202609~202809,신규,-,,,연립다세대
3496,서울특별시 강서구 화곡동,56-464,0056,0464,오유지음,전세,28.0800,202608,19,"26,400",0,6,2022,초록마을로18길 29,202609~202809,신규,-,,,연립다세대
3497,서울특별시 강서구 화곡동,102-298,0102,0298,공간지음102,전세,29.7100,202608,19,"23,500",0,2,2021,강서로24길 23,202608~202808,신규,-,,,연립다세대
3498,서울특별시 강서구 화곡동,359-51,0359,0051,쥬뜨브캐슬2차,전세,29.7460,202608,19,"21,000",0,5,2020,월정로28가길 19-20,202609~202809,신규,-,,,연립다세대
3499,서울특별시 은평구 수색동,324-6,0324,0006,(324-6),월세,68.9300,202608,19,"2,000",52,-1,1997,수색로22길 4,202608~202808,갱신,-,"2,000",50,연립다세대
3500,서울특별시 구로구 개봉동,153-21,0153,0021,청우홈타운,전세,53.7200,202608,19,"16,000",0,4,2002,경서로1나길 29,202609~202809,갱신,-,"5,000",50,연립다세대
3501,서울특별시 강서구 화곡동,817-4,0817,0004,푸른풍경채,월세,29.7500,202608,19,"1,265",34,4,2020,등촌로13다길 32-34,202608~202812,신규,-,,,연립다세대
3502,서울특별시 강서구 화곡동,1040-4,1040,0004,한스아이빌2,월세,27.2300,202608,19,"11,708",13,2,2019, ,202608~202812,신규,-,,,연립다세대
3503,서울특별시 강서구 화곡동,362-79,0362,0079,해온캐슬,전세,26.6100,202608,19,"20,000",0,6,2019,가로공원로78길 70,202608~202808,신규,-,,,연립다세대
3504,서울특별시 강서구 화곡동,1046-34,1046,0034,우송그랜드빌,월세,38.1300,202608,19,"12,500",15,5,2012,화곡로19길 21,202608~202808,신규,-,,,연립다세대
3505,서울특별시 강서구 화곡동,410-191,0410,0191,백운인베스트빌,월세,44.3400,202608,19,"12,000",50,4,2008,초록마을로 136,202610~202810,신규,-,,,연립다세대
3506,서울특별시 강서구 화곡동,376-10,0376,0010,건형빌라(376-10),월세,41.5400,202608,19,"3,000",100,2,2002,가로공원로72길 18,202608~202808,신규,-,,,연립다세대
3507,서울특별시 강서구 화곡동,367-78,0367,0078,예인아트빌라,월세,59.9000,202608,19,"11,000",15,-1,1997,가로공원로88길 28,202609~202809,신규,-,,,연립다세대
3508,서울특별시 강서구 화곡동,354-75,0354,0075,성운하이츠5차,월세,35.4600,202608,19,"10,500",30,4,1997,강서로17라길 7-2,202609~202809,신규,-,,,연립다세대
3509,서울특별시 강서구 화곡동,348-3,0348,0003,대림주택,전세,53.1800,202608,19,"8,400",0,-1,1986,강서로17길 9,202610~202810,신규,-,,,연립다세대
3510,서울특별시 송파구 방이동,103-8,0103,0008,오필수주택,전세,64.2300,202608,19,"31,000",0,2,2001,오금로17길 29-1,202608~202808,갱신,-,"30,000",0,연립다세대
3511,서울특별시 영등포구 대림동,854-5,0854,0005,에덴타워,전세,25.8500,202608,19,"19,000",0,5,2018,대림로22길 12,202610~202810,신규,-,,,연립다세대
3512,서울특별시 중랑구 중화동,275-21,0275,0021,드림하우스(275-21),월세,59.9500,202608,19,"4,032",42,2,2026,동일로144가길 32-14,202609~202811,신규,-,,,연립다세대
3513,서울특별시 용산구 신계동,8-5,0008,0005,금강프라임빌,월세,26.9800,202608,19,"22,000",6,3,2018,새창로45가길 24,202609~202809,갱신,사용,"22,000",6,연립다세대
3514,서울특별시 송파구 방이동,174-2,0174,0002,광동주택9,월세,59.9900,202608,19,"20,000",70,4,1992,위례성대로6길 16,202609~202809,신규,-,,,연립다세대
3515,서울특별시 강서구 내발산동,709-10,0709,0010,스페이스빌,전세,34.4500,202608,19,"15,000",0,4,2018,강서로47나길 34,202609~202709,갱신,-,"15,000",0,연립다세대
3516,서울특별시 성동구 응봉동,265-26,0265,0026,(265-26),월세,33.5900,202608,19,500,50,-1,1992,독서당로63길 37,202608~202708,신규,-,,,연립다세대
3517,서울특별시 강서구 내발산동,695-5,0695,0005,"청솔펠리체101동,102동,103동,105동",월세,30.0200,202608,19,"15,750",15,2,2016,강서로47라길 38,202610~202810,갱신,-,"15,000",15,연립다세대
3518,서울특별시 영등포구 대림동,1011-18,1011,0018,우성아트빌,전세,28.6800,202608,19,"20,000",0,4,2016,대림로7다길 6,202610~202810,신규,-,,,연립다세대
3519,서울특별시 영등포구 대림동,1092-45,1092,0045,신용,월세,12.5900,202608,19,500,45,2,2012,디지털로38길 15-7,202608~202808,신규,-,,,연립다세대
3520,서울특별시 송파구 방이동,111-5,0111,0005,(111-5),월세,20.4200,202608,19,"1,000",70,2,2015,백제고분로48길 4-25,202608~202808,신규,-,,,연립다세대
3521,서울특별시 중랑구 중화동,275-21,0275,0021,드림하우스(275-21),월세,59.9500,202608,19,"4,068",42,4,2026,동일로144가길 32-14,202609~202811,신규,-,,,연립다세대
3522,서울특별시 송파구 방이동,130,0130,0000,골든힐,월세,38.1000,202608,19,"10,000",150,3,2015,가락로36길 17,202610~202810,신규,-,,,연립다세대
3523,서울특별시 동작구 사당동,233-16,0233,0016,(233-16),월세,51.0000,202608,19,"4,000",60,1,2001,사당로8나길 7,202609~202809,신규,-,,,연립다세대
3524,서울특별시 송파구 방이동,112-11,0112,0011,(112-11),월세,22.5400,202608,19,"3,000",120,5,2015,백제고분로48길 12-20,202609~202809,신규,-,,,연립다세대
3525,서울특별시 중랑구 상봉동,128-77,0128,0077,(128-77),전세,13.1600,202608,19,"8,000",0,7,2012,망우로36길 13,202608~202808,신규,-,,,연립다세대
3526,서울특별시 송파구 방이동,156,0156,0000,강남캐슬,전세,29.2700,202608,19,"35,000",0,2,2023,백제고분로50길 32,202610~202810,신규,-,,,연립다세대
3527,서울특별시 서대문구 충정로3가,3-41,0003,0041,(3-41),전세,50.1300,202608,19,"17,000",0,2,1992,경기대로5길 16,202609~202809,신규,-,,,연립다세대
3528,서울특별시 구로구 가리봉동,87-160,0087,0160,스카이빌(103동),전세,29.0700,202608,19,"19,800",0,4,2016,구로동로5길 23-12,202609~202809,신규,-,,,연립다세대
3529,서울특별시 강북구 우이동,163-8,0163,0008,북한산파크빌,월세,41.0900,202608,19,"5,193",4,3,2023,삼양로169길 24-36,202609~202808,갱신,-,"2,097",22,연립다세대
3530,서울특별시 서초구 양재동,7-48,0007,0048,현대아트빌라,월세,44.5200,202608,19,"13,000",11,-1,2000,바우뫼로41길 72-8,202609~202809,신규,-,,,연립다세대
3531,서울특별시 서초구 양재동,397-11,0397,0011,프라이스빌,전세,77.2400,202608,19,"50,000",0,4,2002,동산로16길 17,202608~202808,신규,-,,,연립다세대
3532,서울특별시 종로구 숭인동,181-77,0181,0077,(181-77),월세,15.3300,202608,19,500,37,3,2007,숭인동1다길 11,202609~202808,신규,-,,,연립다세대
3533,서울특별시 송파구 가락동,16-5,0016,0005,아크로시티,월세,18.0600,202608,19,"16,000",19,3,2017,송이로17길 46-18,202611~202811,신규,-,,,연립다세대
3534,서울특별시 강서구 등촌동,365-91,0365,0091,예진빌라,전세,43.4200,202608,19,"19,000",0,2,2002,공항대로58나길 40-43,202609~202809,갱신,사용,"18,500",0,연립다세대
3535,서울특별시 강북구 번동,148-477,0148,0477,(148-477),월세,34.5600,202608,19,"1,000",35,1,1991,오현로25길 90,202609~202809,신규,-,,,연립다세대
3536,서울특별시 강북구 번동,462-110,0462,0110,번동주상복합,월세,74.6100,202608,19,"3,000",100,4,2004,도봉로96길 24,202609~202809,신규,-,,,연립다세대
3537,서울특별시 종로구 연지동,193-2,0193,0002,주함해븐타워(1동),월세,17.1400,202608,19,60,35,6,2019,종로31길 46-30,202608~202812,신규,-,,,연립다세대
3538,서울특별시 광진구 중곡동,242-22,0242,0022,에이블,전세,24.9600,202608,19,"26,500",0,3,2022,긴고랑로14길 24,202609~202809,갱신,-,"25,500",0,연립다세대
3539,서울특별시 은평구 녹번동,132-37,0132,0037,행복한집(2차),전세,43.4900,202608,19,"21,600",0,3,2008,진흥로12가길 8-7,202611~202811,신규,-,,,연립다세대
3540,서울특별시 은평구 녹번동,136-4,0136,0004,자슬린하우스,전세,51.5900,202608,19,"28,350",0,2,2016,녹번로3길 16-6,202609~202809,갱신,사용,"27,000",0,연립다세대
3541,서울특별시 광진구 중곡동,642-11,0642,0011,(642-11),월세,33.7200,202608,19,"3,000",55,4,2002,천호대로107길 21,202609~202809,신규,-,,,연립다세대
3542,서울특별시 마포구 신수동,184-5,0184,0005,정환하우스,월세,26.8800,202608,19,"12,000",26,2,2017,독막로32안길 10,202609~202809,신규,-,,,연립다세대
3543,서울특별시 서초구 양재동,362-3,0362,0003,더아크,월세,49.7100,202608,19,"62,000",10,6,2022,강남대로2길 64,202608~202808,갱신,사용,"62,000",0,연립다세대
3544,서울특별시 송파구 가락동,127-16,0127,0016,포엠빌,월세,47.0700,202608,19,"4,788",49,2,2025,동남로11길 26-8,202609~202811,신규,-,,,연립다세대
3545,서울특별시 송파구 가락동,127-16,0127,0016,포엠빌,월세,47.0700,202608,19,"4,833",50,3,2025,동남로11길 26-8,202609~202811,신규,-,,,연립다세대
3546,서울특별시 송파구 가락동,127-16,0127,0016,포엠빌,월세,39.4000,202608,19,"6,810",70,5,2025,동남로11길 26-8,202609~202811,신규,-,,,연립다세대
3547,서울특별시 송파구 가락동,127-16,0127,0016,포엠빌,월세,47.0700,202608,19,"8,379",30,3,2025,동남로11길 26-8,202609~202811,신규,-,,,연립다세대
3548,서울특별시 은평구 역촌동,41-55,0041,0055,예그리나10차,월세,29.5700,202608,19,"4,949",4,8,2023,진흥로3길 2,202609~202808,갱신,-,100,25,연립다세대
3549,서울특별시 은평구 역촌동,13-41,0013,0041,라비에벨,전세,31.6400,202608,19,"21,000",0,5,2019,역말로 75,202610~202810,신규,-,,,연립다세대
3550,서울특별시 송파구 가락동,127-16,0127,0016,포엠빌,월세,46.4600,202608,19,"4,770",49,4,2025,동남로11길 26-8,202609~202811,신규,-,,,연립다세대
3551,서울특별시 마포구 연남동,478-6,0478,0006,연남에스하임,월세,43.6000,202608,19,"3,977",41,4,2021,성미산로19길 72,202609~202811,신규,-,,,연립다세대
3552,서울특별시 마포구 연남동,564-25,0564,0025,도화엘리시아,월세,27.6800,202608,19,"20,000",60,4,2020,연남로3길 81,202609~202809,신규,-,,,연립다세대
3553,서울특별시 은평구 역촌동,1-47,0001,0047,서경,월세,33.0000,202608,19,100,40,3,2018,연서로16길 3-7,202608~202812,신규,-,,,연립다세대
3554,서울특별시 은평구 역촌동,30-10,0030,0010,골드클래스(30-10),월세,50.0000,202608,19,"17,500",30,6,2011,진흥로1길 38-38,202608~202808,갱신,-,"17,500",25,연립다세대
3555,서울특별시 마포구 연남동,487-145,0487,0145,(487-145),전세,53.2000,202608,19,"31,000",0,2,2008,성미산로16길 15,202608~202808,갱신,-,"22,000",0,연립다세대
3556,서울특별시 강남구 역삼동,774-30,0774,0030,(774-30),월세,29.4400,202608,19,"1,000",92,2,2001,언주로69길 20,202609~202709,신규,-,,,연립다세대
3557,서울특별시 광진구 자양동,16-15,0016,0015,플레이스자양2차,월세,29.3500,202608,19,"2,000",150,6,2026,아차산로24길 24-4,202608~202808,신규,-,,,연립다세대
3558,서울특별시 광진구 자양동,643-11,0643,0011,한강달빛채,월세,59.3000,202608,19,"30,000",100,3,2019,뚝섬로54길 65,202608~202808,신규,-,,,연립다세대
3559,서울특별시 광진구 자양동,643-11,0643,0011,한강달빛채,월세,59.3000,202608,19,"30,000",100,3,2019,뚝섬로54길 65,202608~202808,신규,-,,,연립다세대
3560,서울특별시 종로구 옥인동,47-334,0047,0334,옥류서원,월세,37.3700,202608,19,"15,550",65,3,2026,필운대로9가길 45,202610~202810,신규,-,,,연립다세대
3561,서울특별시 성북구 길음동,1192,1192,0000,비전타운,전세,29.2000,202608,19,"13,000",0,3,2011,삼양로9길 19,202609~202809,갱신,사용,"13,000",0,연립다세대
3562,서울특별시 은평구 역촌동,16-25,0016,0025,태영쉐르빌(16-25),월세,38.9100,202608,19,"16,700",16,6,2009,서오릉로7길 9-19,202609~202809,갱신,사용,"16,700",13,연립다세대
3563,서울특별시 종로구 누상동,29-8,0029,0008,해오름빌,전세,66.2600,202608,19,"37,000",0,4,2007,옥인3길 18,202609~202909,갱신,-,"37,000",0,연립다세대
3564,서울특별시 종로구 누상동,29-7,0029,0007,해동빌라,월세,59.8500,202608,19,"26,500",7,2,2000,옥인3길 18-3,202608~202808,갱신,사용,"26,500",0,연립다세대
3565,서울특별시 광진구 자양동,649-4,0649,0004,정호(649-4),전세,18.5300,202608,19,"12,000",0,3,2003,뚝섬로52나길 38,202609~202809,신규,-,,,연립다세대
3566,서울특별시 동대문구 회기동,77-7,0077,0007,네스트스위트,월세,22.0900,202608,19,100,51,12,2019,이문로 17,202608~202812,신규,-,,,연립다세대
3567,서울특별시 서초구 반포동,742-16,0742,0016,SUNHEIM1,전세,71.7800,202608,19,"62,000",0,6,2014,주흥1길 12,202610~202810,신규,-,,,연립다세대
3568,서울특별시 관악구 신림동,1628-68,1628,0068,T&K신림Ⅴ,월세,59.1400,202608,19,"4,078",42,4,2026,문성로27길 9,202609~202811,신규,-,,,연립다세대
3569,서울특별시 은평구 역촌동,21-55,0021,0055,영민맨숀,전세,49.7300,202608,19,"9,550",0,-1,1994,진흥로1길 55-35,202609~202809,갱신,-,"9,000",0,연립다세대
3570,서울특별시 강동구 성내동,458-8,0458,0008,삼성파크타운,월세,44.2100,202608,19,"5,940",77,5,2020,성내로6길 51,202609~202811,신규,-,,,연립다세대
3571,서울특별시 강남구 도곡동,516-4,0516,0004,Merlin,전세,31.8500,202608,19,"22,600",0,3,2003,논현로32길 19,202609~202709,갱신,-,"22,600",0,연립다세대
3572,서울특별시 중구 필동2가,134-4,0134,0004,(134-4),전세,29.8050,202608,19,"25,200",0,2,2018,필동로8길 20,202609~202809,갱신,-,"24,000",0,연립다세대
3573,서울특별시 서초구 서초동,1360-28,1360,0028,(1360-28),월세,21.6200,202608,19,"10,000",12,4,1998,남부순환로347길 42-5,202609~202809,신규,-,,,연립다세대
3574,서울특별시 강동구 성내동,427-49,0427,0049,에이원빌A,월세,29.8000,202608,19,"5,000",98,3,2021,풍성로54길 37-3,202609~202809,신규,-,,,연립다세대
3575,서울특별시 강동구 성내동,436-2,0436,0002,강동서영스윗홈4,월세,47.2200,202608,19,"1,433",41,2,2021,양재대로91나길 62,202609~202811,신규,-,,,연립다세대
3576,서울특별시 강동구 성내동,440-5,0440,0005,서도휴빌,월세,48.3900,202608,19,"7,901",19,5,2019,강동대로55길 46,202609~202808,갱신,-,"7,740",17,연립다세대
3577,서울특별시 강동구 성내동,440-5,0440,0005,서도휴빌,월세,51.4600,202608,19,"2,192",29,4,2019,강동대로55길 46,202609~202808,갱신,-,"2,192",29,연립다세대
3578,서울특별시 구로구 고척동,241-64,0241,0064,용호빌라,월세,59.8000,202608,19,"13,850",12,2,2021,고척로27다길 55-19,202609~202808,갱신,-,"5,592",58,연립다세대
3579,서울특별시 강동구 성내동,436-2,0436,0002,강동서영스윗홈4,월세,47.2200,202608,19,"3,583",37,2,2021,양재대로91나길 62,202609~202811,신규,-,,,연립다세대
3580,서울특별시 강남구 대치동,934-2,0934,0002,스톤빌리지,전세,21.1400,202608,19,"24,000",0,2,2016,삼성로63길 51,202608~202808,갱신,-,"23,000",0,연립다세대
3581,서울특별시 강남구 대치동,957-17,0957,0017,(957-17),월세,25.8400,202608,19,"1,000",50,3,2002,삼성로84길 8,202608~202708,신규,-,,,연립다세대
3582,서울특별시 강남구 대치동,953-9,0953,0009,(953-9),전세,61.9000,202608,19,"52,000",0,3,2004,삼성로76길 26-2,202611~202811,신규,-,,,연립다세대
