동네,시군구,번지,건물명,위도,경도,전월세구분,전용면적(㎡),층,보증금(만원),월세금(만원),건축년도
노원,서울특별시 노원구 상계동,456-86,상계에스하임,37.66727,127.07242,월세,28.4300,5,"3,394",8,2019
노원,서울특별시 노원구 상계동,135-33,그랜드빌,37.66727,127.07242,전세,38.6100,2,"15,000",0,2013
노원,서울특별시 노원구 상계동,1116-66,람스힐,37.66727,127.07242,월세,24.1900,2,"1,000",66,2012
홍대,서울특별시 마포구 서교동,385-3,블르밍빌,37.5550711,126.9238244,월세,27.2700,3,"1,000",69,1995
홍대,서울특별시 마포구 서교동,380-31,서교빌라,37.5550711,126.9238244,월세,41.6400,1,"2,000",170,1986
노원,서울특별시 노원구 공릉동,503-9,(503-9),37.6302152,127.0872902,월세,12.7800,1,300,32,2013
성수,서울특별시 성동구 성수동2가,289-244,럭스빌,37.54048,127.05601,월세,22.0500,5,"2,500",47,2012
건대입구,서울특별시 광진구 구의동,60-48,세광빌라,37.5444896,127.0874678,월세,37.8000,1,"2,000",60,2001
공덕,서울특별시 마포구 공덕동,113-20,(113-20),37.549927,126.9592897,월세,33.0400,2,0,50,2003
노원,서울특별시 노원구 상계동,1118-21,성지상계빌라,37.66727,127.07242,전세,51.0600,3,"14,990",0,1991
노원,서울특별시 노원구 공릉동,362-28,362-28,37.6302152,127.0872902,월세,59.8400,2,"2,014",26,2015
홍대,서울특별시 마포구 서교동,329-12,한일빌리지,37.5550711,126.9238244,전세,60.6500,1,"30,400",0,1991
건대입구,서울특별시 광진구 자양동,16-39,(16-39),37.5316905,127.0749477,전세,24.8100,3,"29,000",0,2026
수유,서울특별시 강북구 수유동,482-35,보하티빌A동,37.636597,127.0043825,월세,29.9100,5,"5,000",100,2016
상도,서울특별시 동작구 상도동,204-76,마노아재,37.4988159,126.9441045,월세,29.7300,3,"5,000",72,2015
상도,서울특별시 동작구 상도동,7-182,케이디아이빌C동,37.4988159,126.9441045,월세,29.9450,2,"1,000",95,2007
노원,서울특별시 노원구 공릉동,644-40,팰리스가,37.6302152,127.0872902,월세,18.2300,6,"7,000",40,2014
신림,서울특별시 관악구 신림동,1474-2,주원,37.486897,126.928177,월세,12.2500,5,"1,000",43,2013
신림,서울특별시 관악구 신림동,254-194,희하우스,37.486897,126.928177,월세,29.9000,1,"1,000",80,2019
건대입구,서울특별시 광진구 자양동,631-8,드림빌(631-8),37.5316905,127.0749477,월세,14.3800,3,"1,000",67,2011
건대입구,서울특별시 광진구 자양동,683-20,우리랑하이빌,37.5316905,127.0749477,전세,36.9800,2,"21,000",0,2003
신촌,서울특별시 서대문구 창천동,90-46,연세힐하우스,37.5587663,126.9342407,월세,25.2700,1,300,43,2011
신촌,서울특별시 서대문구 창천동,406,(406-0),37.5587663,126.9342407,월세,14.5500,2,500,53,2013
노원,서울특별시 노원구 월계동,951-1,제이하임,37.6298479,127.0541062,월세,21.7500,7,"1,000",80,2024
홍대,서울특별시 마포구 상수동,335-6,(335-6),37.54743,126.92473,전세,43.7700,4,"18,500",0,2008
성수,서울특별시 성동구 성수동1가,656-572,성수리치빌A동,37.5435,127.03742,전세,29.9900,6,"30,450",0,2016
역삼,서울특별시 강남구 역삼동,780-42,역삼이안베스티움,37.49988,127.03856,전세,29.8400,3,"37,400",0,2021
역삼,서울특별시 강남구 역삼동,637-4,공간8차,37.49988,127.03856,전세,27.2300,2,"30,000",0,2017
신림,서울특별시 관악구 신림동,254-301,(254-301),37.486897,126.928177,전세,84.7200,2,"46,000",0,1991
신림,서울특별시 관악구 신림동,597-7,느티나무빌라,37.486897,126.928177,월세,45.5100,1,"1,000",70,1994
신림,서울특별시 관악구 신림동,610-36,우주빌라,37.486897,126.928177,월세,39.3600,2,"12,000",7,1990
신림,서울특별시 관악구 신림동,610-291,대림빌라,37.486897,126.928177,월세,39.9400,2,"11,900",15,1993
성수,서울특별시 성동구 성수동1가,656-2002,프라임27B,37.5435,127.03742,전세,29.7400,5,"24,000",0,2015
신림,서울특별시 관악구 신림동,94-99,골든힐,37.486897,126.928177,월세,19.4600,2,"3,000",72,2013
신림,서울특별시 관악구 신림동,1491-26,하늘명가,37.486897,126.928177,전세,39.0100,2,"18,480",0,2014
신림,서울특별시 관악구 신림동,440-45,진주리츠빌(440-45),37.486897,126.928177,월세,40.7700,5,"20,000",10,2014
신림,서울특별시 관악구 신림동,1567-25,태성휴빌3차,37.486897,126.928177,월세,24.7600,6,"1,000",70,2015
신림,서울특별시 관악구 신림동,598-57,스카이빌(598-57),37.486897,126.928177,월세,38.4300,3,"5,000",85,2016
신림,서울특별시 관악구 신림동,1639-6,선인타운,37.486897,126.928177,월세,13.4800,18,"2,000",67,2017
신림,서울특별시 관악구 신림동,10-347,(10-347),37.486897,126.928177,전세,17.4800,2,"15,000",0,2018
역삼,서울특별시 강남구 역삼동,697-33,힐스테이트1,37.49988,127.03856,전세,29.7400,4,"30,000",0,2015
역삼,서울특별시 강남구 역삼동,789-26,(789-26),37.49988,127.03856,전세,30.2400,3,"23,500",0,2013
역삼,서울특별시 강남구 역삼동,835-35,성원빌딩,37.49988,127.03856,월세,31.8100,4,"23,000",20,2003
성수,서울특별시 성동구 성수동1가,685-1,(685-1),37.5435,127.03742,월세,35.9500,4,"12,000",20,2003
성수,서울특별시 성동구 성수동1가,656-1824,현대골드타운2동,37.5435,127.03742,전세,57.9300,-1,"25,000",0,1992
역삼,서울특별시 강남구 역삼동,687-12,(687-12),37.49988,127.03856,월세,54.4000,3,"2,000",140,2002
수유,서울특별시 강북구 수유동,562-83,동아림,37.636597,127.0043825,월세,46.5900,2,"5,970",45,2014
수유,서울특별시 강북구 수유동,167-15,신세계,37.636597,127.0043825,월세,63.4200,4,"17,800",30,2002
노원,서울특별시 노원구 상계동,71-45,장미빌라,37.66727,127.07242,월세,52.4000,3,500,20,1997
노원,서울특별시 노원구 상계동,1090-21,스토빌,37.66727,127.07242,월세,44.1700,5,"4,060",13,2019
건대입구,서울특별시 광진구 화양동,32-2,모아빌,37.54408,127.06895,월세,23.5000,2,500,62,2016
노원,서울특별시 노원구 하계동,65-4,다원하이빌가동,37.6382503,127.0738302,월세,26.1800,3,"1,530",20,2020
합정,서울특별시 마포구 합정동,429-21,은솜빌라,37.5477846,126.9095636,월세,21.0000,4,"6,000",56,2001
합정,서울특별시 마포구 합정동,434-30,삼성주택(434-30),37.5477846,126.9095636,전세,40.5600,4,"22,500",0,1996
합정,서울특별시 마포구 합정동,440-16,더하우스(440-16),37.5477846,126.9095636,전세,40.8400,2,"27,000",0,2008
건대입구,서울특별시 광진구 구의동,227-34,크로마하우스7,37.5444896,127.0874678,월세,22.5100,3,"22,650",3,2020
공덕,서울특별시 마포구 공덕동,111-201,벨로하우스공덕,37.549927,126.9592897,전세,24.3500,13,"28,100",0,2019
건대입구,서울특별시 광진구 구의동,223-60,HBenest,37.5444896,127.0874678,월세,72.7100,5,"1,000",85,2018
건대입구,서울특별시 광진구 구의동,252-84,252-84,37.5444896,127.0874678,월세,27.6200,3,"17,500",45,2015
홍대,서울특별시 마포구 서교동,404-7,(404-7),37.5550711,126.9238244,월세,18.4600,2,"1,000",52,2013
건대입구,서울특별시 광진구 자양동,622-20,에르메티아자양,37.5316905,127.0749477,전세,27.7500,2,"28,000",0,2026
건대입구,서울특별시 광진구 자양동,680-13,베일리하임,37.5316905,127.0749477,월세,24.3600,6,"1,000",68,2018
홍대,서울특별시 마포구 서교동,475-29,스위트빌,37.5550711,126.9238244,월세,15.9800,3,"1,500",50,2012
건대입구,서울특별시 광진구 구의동,209-23,(209-23),37.5444896,127.0874678,전세,41.4000,3,"25,000",0,2014
노원,서울특별시 노원구 공릉동,517-3,진영홈,37.6302152,127.0872902,월세,17.2900,5,"1,045",6,2013
안암,서울특별시 성북구 안암동5가,134-24,제니하우스,37.5887938,127.0300906,월세,20.1000,5,"2,000",63,2017
사당,서울특별시 동작구 사당동,56-18,(56-18),37.48508,126.9704949,전세,50.3000,3,"24,500",0,2004
사당,서울특별시 동작구 사당동,220-123,동남,37.48508,126.9704949,전세,44.8800,2,"18,600",0,1986
사당,서울특별시 동작구 사당동,1005-16,사당빌라(1005-16),37.48508,126.9704949,전세,61.5000,4,"30,000",0,2002
건대입구,서울특별시 광진구 구의동,63-17,동서화운트빌(63-17),37.5444896,127.0874678,월세,42.9900,5,"3,000",145,2013
건대입구,서울특별시 광진구 구의동,248-104,(248-104),37.5444896,127.0874678,월세,16.1900,3,"12,000",5,2012
상도,서울특별시 동작구 상도동,244-166,미소가A동(244-166),37.4988159,126.9441045,월세,45.7100,3,"30,000",11,2017
상도,서울특별시 동작구 상도동,199-18,(199-18),37.4988159,126.9441045,월세,68.5900,4,"30,000",20,2016
상도,서울특별시 동작구 상도동,491-19,아너스힐2차,37.4988159,126.9441045,월세,39.7500,4,"2,000",100,2014
상도,서울특별시 동작구 상도동,244-76,보성하이츠빌라,37.4988159,126.9441045,전세,42.5400,-1,"13,000",0,1990
상도,서울특별시 동작구 상도동,211-492,에덴빌라,37.4988159,126.9441045,월세,72.6900,-1,"10,000",55,1995
노원,서울특별시 노원구 월계동,476-12,(476-12),37.6298479,127.0541062,월세,32.6600,2,500,50,1981
건대입구,서울특별시 광진구 자양동,799-3,자양그랑시아2,37.5316905,127.0749477,전세,26.6900,3,"29,400",0,2018
건대입구,서울특별시 광진구 자양동,52-200,랜드마크,37.5316905,127.0749477,전세,32.0200,6,"29,000",0,2016
건대입구,서울특별시 광진구 자양동,4-4,(4-4),37.5316905,127.0749477,월세,19.3100,5,"1,000",63,2013
